0902 Jockey Club


Date,Time,Session Title,Count,Speed,Unit,Pitch View,Pitch Zone,Pitch Type,Player Name,Sport,Activity,Video
9/2/2025,4:57:10 PM,0902 Jockey Club,246,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,4:59:50 PM,0902 Jockey Club,247,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:00:51 PM,0902 Jockey Club,248,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:00:53 PM,0902 Jockey Club,249,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:02:24 PM,0902 Jockey Club,250,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:02:25 PM,0902 Jockey Club,251,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:02:27 PM,0902 Jockey Club,252,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:03:52 PM,0902 Jockey Club,253,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:03:53 PM,0902 Jockey Club,254,36,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:03:55 PM,0902 Jockey Club,255,52,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:04:17 PM,0902 Jockey Club,256,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:05:01 PM,0902 Jockey Club,257,41,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:05:14 PM,0902 Jockey Club,258,72,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:05:20 PM,0902 Jockey Club,259,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:05:43 PM,0902 Jockey Club,260,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:06:15 PM,0902 Jockey Club,261,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:06:33 PM,0902 Jockey Club,262,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:08:37 PM,0902 Jockey Club,263,51,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:09:44 PM,0902 Jockey Club,264,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:11:40 PM,0902 Jockey Club,265,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:11:41 PM,0902 Jockey Club,266,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:11:42 PM,0902 Jockey Club,267,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:13:54 PM,0902 Jockey Club,268,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:13:55 PM,0902 Jockey Club,269,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:14:39 PM,0902 Jockey Club,270,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:15:05 PM,0902 Jockey Club,271,36,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:15:10 PM,0902 Jockey Club,272,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:15:12 PM,0902 Jockey Club,273,36,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:15:15 PM,0902 Jockey Club,274,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:15:58 PM,0902 Jockey Club,275,54,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:17:50 PM,0902 Jockey Club,276,33,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:18:11 PM,0902 Jockey Club,277,36,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:18:17 PM,0902 Jockey Club,278,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:18:28 PM,0902 Jockey Club,279,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:18:35 PM,0902 Jockey Club,280,34,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:26:14 PM,0902 Jockey Club,281,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:26:27 PM,0902 Jockey Club,282,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:28:10 PM,0902 Jockey Club,283,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:29:01 PM,0902 Jockey Club,284,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:31:38 PM,0902 Jockey Club,285,52,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:32:11 PM,0902 Jockey Club,286,47,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:32:14 PM,0902 Jockey Club,287,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:32:16 PM,0902 Jockey Club,288,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:32:17 PM,0902 Jockey Club,289,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:32:39 PM,0902 Jockey Club,290,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:33:12 PM,0902 Jockey Club,291,41,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:33:16 PM,0902 Jockey Club,292,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:33:16 PM,0902 Jockey Club,293,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:33:17 PM,0902 Jockey Club,294,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:34:07 PM,0902 Jockey Club,295,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:34:10 PM,0902 Jockey Club,296,55,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:35:26 PM,0902 Jockey Club,297,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:35:32 PM,0902 Jockey Club,298,33,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:35:35 PM,0902 Jockey Club,299,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:35:36 PM,0902 Jockey Club,300,31,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:35:37 PM,0902 Jockey Club,301,53,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:35:41 PM,0902 Jockey Club,302,51,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:38:02 PM,0902 Jockey Club,303,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:38:10 PM,0902 Jockey Club,304,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:38:20 PM,0902 Jockey Club,305,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:38:25 PM,0902 Jockey Club,306,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:40:07 PM,0902 Jockey Club,307,56,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:40:19 PM,0902 Jockey Club,308,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:40:20 PM,0902 Jockey Club,309,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:40:22 PM,0902 Jockey Club,310,32,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:40:26 PM,0902 Jockey Club,311,44,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:41:56 PM,0902 Jockey Club,312,47,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:42:09 PM,0902 Jockey Club,313,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:42:10 PM,0902 Jockey Club,314,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:42:16 PM,0902 Jockey Club,315,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:42:38 PM,0902 Jockey Club,316,46,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:43:42 PM,0902 Jockey Club,317,48,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:44:45 PM,0902 Jockey Club,318,49,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:44:50 PM,0902 Jockey Club,319,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:45:19 PM,0902 Jockey Club,320,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:45:21 PM,0902 Jockey Club,321,33,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:45:40 PM,0902 Jockey Club,322,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:46:41 PM,0902 Jockey Club,323,31,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:46:45 PM,0902 Jockey Club,324,44,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:47:42 PM,0902 Jockey Club,325,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:47:42 PM,0902 Jockey Club,326,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:47:47 PM,0902 Jockey Club,327,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:47:49 PM,0902 Jockey Club,328,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:49:52 PM,0902 Jockey Club,329,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:49:58 PM,0902 Jockey Club,330,37,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:51:01 PM,0902 Jockey Club,331,56,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:52:25 PM,0902 Jockey Club,332,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:52:26 PM,0902 Jockey Club,333,34,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:52:29 PM,0902 Jockey Club,334,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:52:32 PM,0902 Jockey Club,335,34,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:54:49 PM,0902 Jockey Club,336,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:55:01 PM,0902 Jockey Club,337,46,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:56:22 PM,0902 Jockey Club,338,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:56:29 PM,0902 Jockey Club,339,38,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:56:33 PM,0902 Jockey Club,340,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:56:34 PM,0902 Jockey Club,341,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:56:37 PM,0902 Jockey Club,342,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:56:41 PM,0902 Jockey Club,343,51,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:57:55 PM,0902 Jockey Club,344,53,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:58:14 PM,0902 Jockey Club,345,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,5:58:33 PM,0902 Jockey Club,346,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:00:48 PM,0902 Jockey Club,347,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:00:49 PM,0902 Jockey Club,348,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:00:53 PM,0902 Jockey Club,349,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:00:55 PM,0902 Jockey Club,350,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:01:05 PM,0902 Jockey Club,351,50,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:01:23 PM,0902 Jockey Club,352,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:02:13 PM,0902 Jockey Club,353,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:03:45 PM,0902 Jockey Club,354,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:03:46 PM,0902 Jockey Club,355,35,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:03:49 PM,0902 Jockey Club,356,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:03:50 PM,0902 Jockey Club,357,30,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:03:55 PM,0902 Jockey Club,358,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:04:36 PM,0902 Jockey Club,359,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:06:50 PM,0902 Jockey Club,360,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:06:53 PM,0902 Jockey Club,361,42,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:06:58 PM,0902 Jockey Club,362,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:07:05 PM,0902 Jockey Club,363,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:07:06 PM,0902 Jockey Club,364,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:07:18 PM,0902 Jockey Club,365,44,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:07:25 PM,0902 Jockey Club,366,40,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:08:43 PM,0902 Jockey Club,367,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:09:45 PM,0902 Jockey Club,368,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:10:21 PM,0902 Jockey Club,369,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:10:24 PM,0902 Jockey Club,370,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:10:48 PM,0902 Jockey Club,371,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:11:14 PM,0902 Jockey Club,372,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:11:23 PM,0902 Jockey Club,373,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:11:24 PM,0902 Jockey Club,374,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:11:48 PM,0902 Jockey Club,375,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:11:52 PM,0902 Jockey Club,376,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:11:58 PM,0902 Jockey Club,377,29,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:13:05 PM,0902 Jockey Club,378,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:13:33 PM,0902 Jockey Club,379,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:13:36 PM,0902 Jockey Club,380,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:13:37 PM,0902 Jockey Club,381,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:14:07 PM,0902 Jockey Club,382,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:14:35 PM,0902 Jockey Club,383,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:15:27 PM,0902 Jockey Club,384,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:15:27 PM,0902 Jockey Club,385,31,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:16:15 PM,0902 Jockey Club,386,32,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:16:25 PM,0902 Jockey Club,387,25,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:17:59 PM,0902 Jockey Club,388,48,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:18:31 PM,0902 Jockey Club,389,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:18:32 PM,0902 Jockey Club,390,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:19:22 PM,0902 Jockey Club,391,26,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:19:23 PM,0902 Jockey Club,392,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:19:25 PM,0902 Jockey Club,393,35,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:20:12 PM,0902 Jockey Club,394,52,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:20:49 PM,0902 Jockey Club,395,50,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:21:11 PM,0902 Jockey Club,396,62,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:21:54 PM,0902 Jockey Club,397,38,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:21:58 PM,0902 Jockey Club,398,42,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:22:02 PM,0902 Jockey Club,399,41,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:22:38 PM,0902 Jockey Club,400,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:22:42 PM,0902 Jockey Club,401,27,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:22:42 PM,0902 Jockey Club,402,28,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:22:45 PM,0902 Jockey Club,403,31,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:22:55 PM,0902 Jockey Club,404,50,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:35:25 PM,0902 Jockey Club,405,49,MPH,,,,Temp Temp,Football,In-game speed,NO
9/2/2025,6:36:42 PM,0902 Jockey Club,406,26,MPH,,,,Temp Temp,Football,In-game speed,NO
